model,conversation_thread,scenario_id,choice,reason
llama3.2,763,7,A,N/A
llama3.2,763,8,B,N/A
llama3.2,764,1,B,N/A
llama3.2,764,2,B,N/A
llama3.2,764,3,B,N/A
llama3.2,764,4,A,N/A
llama3.2,764,5,B,N/A
llama3.2,764,6,B,N/A
llama3.2,764,7,C,N/A
llama3.2,764,8,C,N/A
llama3.2,765,1,B,N/A
llama3.2,765,2,B,N/A
llama3.2,765,3,A,N/A
llama3.2,765,4,B,N/A
llama3.2,765,5,C,N/A
llama3.2,765,6,B,N/A
llama3.2,765,7,A,N/A
llama3.2,765,8,A,N/A
llama3.2,766,1,B,N/A
llama3.2,766,2,B,N/A
llama3.2,766,3,A,N/A
llama3.2,766,4,B,N/A
llama3.2,766,5,B,N/A
llama3.2,766,6,B,N/A
llama3.2,766,7,A,N/A
llama3.2,766,8,C,N/A
llama3.2,767,1,B,N/A
llama3.2,767,2,B,N/A
llama3.2,767,3,A,N/A
llama3.2,767,4,B,N/A
llama3.2,767,5,C,N/A
llama3.2,767,6,C,N/A
llama3.2,767,7,C,N/A
llama3.2,767,8,C,N/A
llama3.2,768,1,B,N/A
llama3.2,768,2,B,N/A
llama3.2,768,3,A,N/A
llama3.2,768,4,A,N/A
llama3.2,768,5,B,N/A
llama3.2,768,6,B,N/A
llama3.2,768,7,A,N/A
llama3.2,768,8,B,N/A
llama3.2,769,1,B,N/A
llama3.2,769,2,B,N/A
llama3.2,769,3,A,N/A
llama3.2,769,4,B,N/A
llama3.2,769,5,B,N/A
llama3.2,769,6,B,N/A
llama3.2,769,7,A,N/A
llama3.2,769,8,B,N/A
llama3.2,770,1,B,N/A
llama3.2,770,2,B,N/A
llama3.2,770,3,A,N/A
llama3.2,770,4,B,N/A
llama3.2,770,5,B,N/A
llama3.2,770,6,B,N/A
llama3.2,770,7,A,N/A
llama3.2,770,8,B,N/A
llama3.2,771,1,B,N/A
llama3.2,771,2,B,N/A
llama3.2,771,3,A,N/A
llama3.2,771,4,B,N/A
llama3.2,771,5,B,N/A
llama3.2,771,6,B,N/A
llama3.2,771,7,B,N/A
llama3.2,771,8,B,N/A
llama3.2,772,1,B,N/A
llama3.2,772,2,B,N/A
llama3.2,772,3,A,N/A
llama3.2,772,4,B,N/A
llama3.2,772,5,B,N/A
llama3.2,772,6,B,N/A
llama3.2,772,7,B,N/A
llama3.2,772,8,C,N/A
llama3.2,773,1,B,N/A
llama3.2,773,2,B,N/A
llama3.2,773,3,A,N/A
llama3.2,773,4,B,N/A
llama3.2,773,5,A,N/A
llama3.2,773,6,B,N/A
llama3.2,773,7,A,N/A
llama3.2,773,8,B,N/A
llama3.2,774,1,B,N/A
llama3.2,774,2,B,N/A
llama3.2,774,3,A,N/A
llama3.2,774,4,B,N/A
llama3.2,774,5,B,N/A
llama3.2,774,6,B,N/A
llama3.2,774,7,A,N/A
llama3.2,774,8,B,N/A
llama3.2,775,1,C,N/A
llama3.2,775,2,C,N/A
llama3.2,775,3,C,N/A
llama3.2,775,4,C,N/A
llama3.2,775,5,C,N/A
llama3.2,775,6,C,N/A
llama3.2,775,7,C,N/A
llama3.2,775,8,C,N/A
llama3.2,776,1,B,N/A
llama3.2,776,2,C,N/A
llama3.2,776,3,A,N/A
llama3.2,776,4,B,N/A
llama3.2,776,5,C,N/A
llama3.2,776,6,C,N/A
llama3.2,776,7,A,N/A
llama3.2,776,8,B,N/A
llama3.2,777,1,B,N/A
llama3.2,777,2,B,N/A
llama3.2,777,3,A,N/A
llama3.2,777,4,A,N/A
llama3.2,777,5,A,N/A
llama3.2,777,6,B,N/A
llama3.2,777,7,A,N/A
llama3.2,777,8,C,N/A
llama3.2,778,1,B,N/A
llama3.2,778,2,B,N/A
llama3.2,778,3,A,N/A
llama3.2,778,4,A,N/A
llama3.2,778,5,B,N/A
llama3.2,778,6,B,N/A
llama3.2,778,7,B,N/A
llama3.2,778,8,B,N/A
llama3.2,779,1,B,N/A
llama3.2,779,2,B,N/A
llama3.2,779,3,A,N/A
llama3.2,779,4,B,N/A
llama3.2,779,5,B,N/A
llama3.2,779,6,B,N/A
llama3.2,779,7,C,N/A
llama3.2,779,8,C,N/A
llama3.2,780,1,B,N/A
llama3.2,780,2,B,N/A
llama3.2,780,3,A,N/A
llama3.2,780,4,B,N/A
llama3.2,780,5,B,N/A
llama3.2,780,6,B,N/A
llama3.2,780,7,A,N/A
llama3.2,780,8,B,N/A
llama3.2,781,1,B,N/A
llama3.2,781,2,B,N/A
llama3.2,781,3,A,N/A
llama3.2,781,4,B,N/A
llama3.2,781,5,B,N/A
llama3.2,781,6,B,N/A
llama3.2,781,7,A,N/A
llama3.2,781,8,B,N/A
llama3.2,782,1,B,N/A
llama3.2,782,2,B,N/A
llama3.2,782,3,A,N/A
llama3.2,782,4,A,N/A
llama3.2,782,5,B,N/A
llama3.2,782,6,B,N/A
llama3.2,782,7,A,N/A
llama3.2,782,8,B,N/A
llama3.2,783,1,B,N/A
llama3.2,783,2,B,N/A
llama3.2,783,3,A,N/A
llama3.2,783,4,B,N/A
llama3.2,783,5,B,N/A
llama3.2,783,6,B,N/A
llama3.2,783,7,A,N/A
llama3.2,783,8,B,N/A
llama3.2,784,1,B,N/A
llama3.2,784,2,B,N/A
llama3.2,784,3,A,N/A
llama3.2,784,4,B,N/A
llama3.2,784,5,B,N/A
llama3.2,784,6,B,N/A
llama3.2,784,7,A,N/A
llama3.2,784,8,B,N/A
llama3.2,785,1,B,N/A
llama3.2,785,2,B,N/A
llama3.2,785,3,A,N/A
llama3.2,785,4,B,N/A
llama3.2,785,5,C,N/A
llama3.2,785,6,C,N/A
llama3.2,785,7,C,N/A
llama3.2,785,8,C,N/A
llama3.2,786,1,B,N/A
llama3.2,786,2,B,N/A
llama3.2,786,3,A,N/A
llama3.2,786,4,B,N/A
llama3.2,786,5,B,N/A
llama3.2,786,6,B,N/A
llama3.2,786,7,B,N/A
llama3.2,786,8,C,N/A
llama3.2,787,1,B,N/A
llama3.2,787,2,B,N/A
llama3.2,787,3,A,N/A
llama3.2,787,4,B,N/A
llama3.2,787,5,C,N/A
llama3.2,787,6,C,N/A
llama3.2,787,7,C,N/A
llama3.2,787,8,B,N/A
llama3.2,788,1,B,N/A
llama3.2,788,2,B,N/A
llama3.2,788,3,A,N/A
llama3.2,788,4,B,N/A
llama3.2,788,5,A,N/A
llama3.2,788,6,B,N/A
llama3.2,788,7,B,N/A
llama3.2,788,8,B,N/A
llama3.2,789,1,B,N/A
llama3.2,789,2,B,N/A
llama3.2,789,3,A,N/A
llama3.2,789,4,B,N/A
llama3.2,789,5,B,N/A
llama3.2,789,6,B,N/A
llama3.2,789,7,B,N/A
llama3.2,789,8,C,N/A
llama3.2,790,1,B,N/A
llama3.2,790,2,B,N/A
llama3.2,790,3,A,N/A
llama3.2,790,4,A,N/A
llama3.2,790,5,B,N/A
llama3.2,790,6,A,N/A
llama3.2,790,7,A,N/A
llama3.2,790,8,B,N/A
llama3.2,791,1,B,N/A
llama3.2,791,2,B,N/A
llama3.2,791,3,A,N/A
llama3.2,791,4,B,N/A
llama3.2,791,5,B,N/A
llama3.2,791,6,B,N/A
llama3.2,791,7,B,N/A
llama3.2,791,8,B,N/A
llama3.2,792,1,B,N/A
llama3.2,792,2,B,N/A
llama3.2,792,3,A,N/A
llama3.2,792,4,B,N/A
llama3.2,792,5,B,N/A
llama3.2,792,6,B,N/A
llama3.2,792,7,A,N/A
llama3.2,792,8,B,N/A
llama3.2,793,1,B,N/A
llama3.2,793,2,B,N/A
llama3.2,793,3,A,N/A
llama3.2,793,4,B,N/A
llama3.2,793,5,B,N/A
llama3.2,793,6,B,N/A
llama3.2,793,7,B,N/A
llama3.2,793,8,B,N/A
llama3.2,794,1,B,N/A
llama3.2,794,2,B,N/A
llama3.2,794,3,A,N/A
llama3.2,794,4,B,N/A
llama3.2,794,5,B,N/A
llama3.2,794,6,B,N/A
llama3.2,794,7,A,N/A
llama3.2,794,8,B,N/A
llama3.2,795,1,B,N/A
llama3.2,795,2,B,N/A
llama3.2,795,3,A,N/A
llama3.2,795,4,B,N/A
llama3.2,795,5,A,N/A
llama3.2,795,6,C,N/A
llama3.2,795,7,A,N/A
llama3.2,795,8,C,N/A
llama3.2,796,1,B,N/A
llama3.2,796,2,B,N/A
llama3.2,796,3,A,N/A
llama3.2,796,4,B,N/A
llama3.2,796,5,B,N/A
llama3.2,796,6,B,N/A
llama3.2,796,7,B,N/A
llama3.2,796,8,C,N/A
llama3.2,797,1,B,N/A
llama3.2,797,2,B,N/A
llama3.2,797,3,A,N/A
llama3.2,797,4,B,N/A
llama3.2,797,5,B,N/A
llama3.2,797,6,B,N/A
llama3.2,797,7,A,N/A
llama3.2,797,8,B,N/A
llama3.2,798,1,B,N/A
llama3.2,798,2,B,N/A
llama3.2,798,3,B,N/A
llama3.2,798,4,A,N/A
llama3.2,798,5,C,N/A
llama3.2,798,6,C,N/A
llama3.2,798,7,A,N/A
llama3.2,798,8,B,N/A
llama3.2,799,1,B,N/A
llama3.2,799,2,B,N/A
llama3.2,799,3,A,N/A
llama3.2,799,4,B,N/A
llama3.2,799,5,B,N/A
llama3.2,799,6,B,N/A
llama3.2,799,7,A,N/A
llama3.2,799,8,B,N/A
llama3.2,800,1,B,N/A
llama3.2,800,2,B,N/A
llama3.2,800,3,B,N/A
llama3.2,800,4,A,N/A
llama3.2,800,5,B,N/A
llama3.2,800,6,B,N/A
llama3.2,800,7,B,N/A
llama3.2,800,8,B,N/A
llama3.2,801,1,B,N/A
llama3.2,801,2,B,N/A
llama3.2,801,3,A,N/A
llama3.2,801,4,B,N/A
llama3.2,801,5,B,N/A
llama3.2,801,6,B,N/A
llama3.2,801,7,A,N/A
llama3.2,801,8,B,N/A
llama3.2,802,1,B,N/A
llama3.2,802,2,B,N/A
llama3.2,802,3,A,N/A
llama3.2,802,4,B,N/A
llama3.2,802,5,B,N/A
llama3.2,802,6,C,N/A
llama3.2,802,7,A,N/A
llama3.2,802,8,C,N/A
llama3.2,803,1,B,N/A
llama3.2,803,2,B,N/A
llama3.2,803,3,A,N/A
llama3.2,803,4,B,N/A
llama3.2,803,5,A,N/A
llama3.2,803,6,B,N/A
llama3.2,803,7,A,N/A
llama3.2,803,8,B,N/A
llama3.2,804,1,B,N/A
llama3.2,804,2,B,N/A
llama3.2,804,3,A,N/A
llama3.2,804,4,B,N/A
llama3.2,804,5,B,N/A
llama3.2,804,6,B,N/A
llama3.2,804,7,A,N/A
llama3.2,804,8,B,N/A
llama3.2,805,1,B,N/A
llama3.2,805,2,B,N/A
llama3.2,805,3,A,N/A
llama3.2,805,4,B,N/A
llama3.2,805,5,B,N/A
llama3.2,805,6,B,N/A
llama3.2,805,7,A,N/A
llama3.2,805,8,B,N/A
llama3.2,806,1,C,N/A
llama3.2,806,2,C,N/A
llama3.2,806,3,C,N/A
llama3.2,806,4,C,N/A
llama3.2,806,5,B,N/A
llama3.2,806,6,B,N/A
llama3.2,806,7,A,N/A
llama3.2,806,8,B,N/A
llama3.2,807,1,B,N/A
llama3.2,807,2,B,N/A
llama3.2,807,3,A,N/A
llama3.2,807,4,B,N/A
llama3.2,807,5,A,N/A
llama3.2,807,6,B,N/A
llama3.2,807,7,A,N/A
llama3.2,807,8,A,N/A
llama3.2,808,1,B,N/A
llama3.2,808,2,B,N/A
llama3.2,808,3,A,N/A
llama3.2,808,4,A,N/A
llama3.2,808,5,B,N/A
llama3.2,808,6,B,N/A
llama3.2,808,7,A,N/A
llama3.2,808,8,A,N/A
llama3.2,809,1,B,N/A
llama3.2,809,2,B,N/A
llama3.2,809,3,A,N/A
llama3.2,809,4,B,N/A
llama3.2,809,5,B,N/A
llama3.2,809,6,B,N/A
llama3.2,809,7,A,N/A
llama3.2,809,8,C,N/A
llama3.2,810,1,B,N/A
llama3.2,810,2,B,N/A
llama3.2,810,3,A,N/A
llama3.2,810,4,B,N/A
llama3.2,810,5,B,N/A
llama3.2,810,6,B,N/A
llama3.2,810,7,A,N/A
llama3.2,810,8,B,N/A
llama3.2,811,1,B,N/A
llama3.2,811,2,B,N/A
llama3.2,811,3,A,N/A
llama3.2,811,4,B,N/A
llama3.2,811,5,A,N/A
llama3.2,811,6,B,N/A
llama3.2,811,7,A,N/A
llama3.2,811,8,B,N/A
llama3.2,812,1,B,N/A
llama3.2,812,2,B,N/A
llama3.2,812,3,A,N/A
llama3.2,812,4,B,N/A
llama3.2,812,5,B,N/A
llama3.2,812,6,B,N/A
llama3.2,812,7,A,N/A
llama3.2,812,8,B,N/A
llama3.2,813,1,B,N/A
llama3.2,813,2,B,N/A
llama3.2,813,3,A,N/A
llama3.2,813,4,C,N/A
llama3.2,813,5,B,N/A
llama3.2,813,6,B,N/A
llama3.2,813,7,A,N/A
llama3.2,813,8,A,N/A
llama3.2,814,1,B,N/A
llama3.2,814,2,B,N/A
llama3.2,814,3,A,N/A
llama3.2,814,4,B,N/A
llama3.2,814,5,C,N/A
llama3.2,814,6,B,N/A
llama3.2,814,7,A,N/A
llama3.2,814,8,B,N/A
llama3.2,815,1,B,N/A
llama3.2,815,2,B,N/A
llama3.2,815,3,A,N/A
llama3.2,815,4,B,N/A
llama3.2,815,5,B,N/A
llama3.2,815,6,B,N/A
llama3.2,815,7,A,N/A
llama3.2,815,8,B,N/A
llama3.2,816,1,B,N/A
llama3.2,816,2,B,N/A
llama3.2,816,3,A,N/A
llama3.2,816,4,B,N/A
llama3.2,816,5,B,N/A
llama3.2,816,6,B,N/A
llama3.2,816,7,A,N/A
llama3.2,816,8,B,N/A
llama3.2,817,1,B,N/A
llama3.2,817,2,B,N/A
llama3.2,817,3,A,N/A
llama3.2,817,4,B,N/A
llama3.2,817,5,C,N/A
llama3.2,817,6,C,N/A
llama3.2,817,7,A,N/A
llama3.2,817,8,B,N/A
llama3.2,818,1,C,N/A
llama3.2,818,2,B,N/A
llama3.2,818,3,C,N/A
llama3.2,818,4,B,N/A
llama3.2,818,5,C,N/A
llama3.2,818,6,C,N/A
llama3.2,818,7,A,N/A
llama3.2,818,8,B,N/A
llama3.2,819,1,B,N/A
llama3.2,819,2,B,N/A
llama3.2,819,3,A,N/A
llama3.2,819,4,B,N/A
llama3.2,819,5,B,N/A
llama3.2,819,6,B,N/A
llama3.2,819,7,A,N/A
llama3.2,819,8,B,N/A
llama3.2,820,1,B,N/A
llama3.2,820,2,B,N/A
llama3.2,820,3,A,N/A
llama3.2,820,4,B,N/A
llama3.2,820,5,B,N/A
llama3.2,820,6,C,N/A
llama3.2,820,7,A,N/A
llama3.2,820,8,B,N/A
llama3.2,821,1,B,N/A
llama3.2,821,2,B,N/A
llama3.2,821,3,A,N/A
llama3.2,821,4,B,N/A
llama3.2,821,5,B,N/A
llama3.2,821,6,B,N/A
llama3.2,821,7,A,N/A
llama3.2,821,8,B,N/A
llama3.2,822,1,B,N/A
llama3.2,822,2,B,N/A
llama3.2,822,3,A,N/A
llama3.2,822,4,B,N/A
llama3.2,822,5,B,N/A
llama3.2,822,6,B,N/A
llama3.2,822,7,A,N/A
llama3.2,822,8,B,N/A
llama3.2,823,1,B,N/A
llama3.2,823,2,B,N/A
llama3.2,823,3,B,N/A
llama3.2,823,4,B,N/A
llama3.2,823,5,A,N/A
llama3.2,823,6,B,N/A
llama3.2,823,7,A,N/A
llama3.2,823,8,A,N/A
llama3.2,824,1,B,N/A
llama3.2,824,2,B,N/A
llama3.2,824,3,A,N/A
llama3.2,824,4,A,N/A
llama3.2,824,5,B,N/A
llama3.2,824,6,B,N/A
llama3.2,824,7,B,N/A
llama3.2,824,8,B,N/A
llama3.2,825,1,B,N/A
llama3.2,825,2,B,N/A
llama3.2,825,3,A,N/A
llama3.2,825,4,A,N/A
llama3.2,825,5,B,N/A
llama3.2,825,6,B,N/A
llama3.2,825,7,A,N/A
llama3.2,825,8,B,N/A
llama3.2,826,1,B,N/A
llama3.2,826,2,B,N/A
llama3.2,826,3,A,N/A
llama3.2,826,4,B,N/A
llama3.2,826,5,B,N/A
llama3.2,826,6,B,N/A
llama3.2,826,7,A,N/A
llama3.2,826,8,B,N/A
llama3.2,827,1,B,N/A
llama3.2,827,2,B,N/A
llama3.2,827,3,A,N/A
llama3.2,827,4,A,N/A
llama3.2,827,5,C,N/A
llama3.2,827,6,C,N/A
llama3.2,827,7,C,N/A
llama3.2,827,8,C,N/A
llama3.2,828,1,B,N/A
llama3.2,828,2,C,N/A
llama3.2,828,3,C,N/A
llama3.2,828,4,C,N/A
llama3.2,828,5,C,N/A
llama3.2,828,6,C,N/A
llama3.2,828,7,C,N/A
llama3.2,828,8,C,N/A
llama3.2,829,1,B,N/A
llama3.2,829,2,B,N/A
llama3.2,829,3,A,N/A
llama3.2,829,4,A,N/A
llama3.2,829,5,C,N/A
llama3.2,829,6,C,N/A
llama3.2,829,7,C,N/A
llama3.2,829,8,C,N/A
llama3.2,830,1,B,N/A
llama3.2,830,2,B,N/A
llama3.2,830,3,B,N/A
llama3.2,830,4,C,N/A
llama3.2,830,5,C,N/A
llama3.2,830,6,C,N/A
llama3.2,830,7,A,N/A
llama3.2,830,8,B,N/A
llama3.2,831,1,B,N/A
llama3.2,831,2,B,N/A
llama3.2,831,3,A,N/A
llama3.2,831,4,A,N/A
llama3.2,831,5,B,N/A
llama3.2,831,6,B,N/A
llama3.2,831,7,A,N/A
llama3.2,831,8,B,N/A
llama3.2,832,1,B,N/A
llama3.2,832,2,B,N/A
llama3.2,832,3,A,N/A
llama3.2,832,4,B,N/A
llama3.2,832,5,B,N/A
llama3.2,832,6,B,N/A
llama3.2,832,7,A,N/A
llama3.2,832,8,B,N/A
llama3.2,833,1,B,N/A
llama3.2,833,2,B,N/A
llama3.2,833,3,A,N/A
llama3.2,833,4,B,N/A
llama3.2,833,5,B,N/A
llama3.2,833,6,B,N/A
llama3.2,833,7,B,N/A
llama3.2,833,8,B,N/A
llama3.2,834,1,B,N/A
llama3.2,834,2,B,N/A
llama3.2,834,3,B,N/A
llama3.2,834,4,A,N/A
llama3.2,834,5,B,N/A
llama3.2,834,6,B,N/A
llama3.2,834,7,B,N/A
llama3.2,834,8,B,N/A
llama3.2,835,1,B,N/A
llama3.2,835,2,B,N/A
llama3.2,835,3,A,N/A
llama3.2,835,4,B,N/A
llama3.2,835,5,B,N/A
llama3.2,835,6,B,N/A
llama3.2,835,7,A,N/A
llama3.2,835,8,B,N/A
llama3.2,836,1,B,N/A
llama3.2,836,2,B,N/A
llama3.2,836,3,A,N/A
llama3.2,836,4,B,N/A
llama3.2,836,5,B,N/A
llama3.2,836,6,B,N/A
llama3.2,836,7,B,N/A
llama3.2,836,8,B,N/A
llama3.2,837,1,B,N/A
llama3.2,837,2,B,N/A
llama3.2,837,3,A,N/A
llama3.2,837,4,B,N/A
llama3.2,837,5,B,N/A
llama3.2,837,6,B,N/A
llama3.2,837,7,A,N/A
llama3.2,837,8,A,N/A
llama3.2,838,1,B,N/A
llama3.2,838,2,B,N/A
llama3.2,838,3,A,N/A
llama3.2,838,4,B,N/A
llama3.2,838,5,B,N/A
llama3.2,838,6,B,N/A
llama3.2,838,7,A,N/A
llama3.2,838,8,C,N/A
llama3.2,839,1,B,N/A
llama3.2,839,2,B,N/A
llama3.2,839,3,A,N/A
llama3.2,839,4,B,N/A
llama3.2,839,5,B,N/A
llama3.2,839,6,B,N/A
llama3.2,839,7,B,N/A
llama3.2,839,8,A,N/A
llama3.2,840,1,B,N/A
llama3.2,840,2,B,N/A
llama3.2,840,3,A,N/A
llama3.2,840,4,B,N/A
llama3.2,840,5,B,N/A
llama3.2,840,6,B,N/A
llama3.2,840,7,A,N/A
llama3.2,840,8,B,N/A
llama3.2,841,1,B,N/A
llama3.2,841,2,B,N/A
llama3.2,841,3,A,N/A
llama3.2,841,4,B,N/A
llama3.2,841,5,B,N/A
llama3.2,841,6,B,N/A
llama3.2,841,7,B,N/A
llama3.2,841,8,C,N/A
llama3.2,842,1,B,N/A
llama3.2,842,2,B,N/A
llama3.2,842,3,A,N/A
llama3.2,842,4,B,N/A
llama3.2,842,5,C,N/A
llama3.2,842,6,C,N/A
llama3.2,842,7,A,N/A
llama3.2,842,8,B,N/A
llama3.2,843,1,B,N/A
llama3.2,843,2,B,N/A
llama3.2,843,3,A,N/A
llama3.2,843,4,A,N/A
llama3.2,843,5,B,N/A
llama3.2,843,6,B,N/A
llama3.2,843,7,A,N/A
llama3.2,843,8,B,N/A
llama3.2,844,1,B,N/A
llama3.2,844,2,B,N/A
llama3.2,844,3,A,N/A
llama3.2,844,4,B,N/A
llama3.2,844,5,B,N/A
llama3.2,844,6,B,N/A
llama3.2,844,7,A,N/A
llama3.2,844,8,B,N/A
llama3.2,845,1,B,N/A
llama3.2,845,2,B,N/A
llama3.2,845,3,A,N/A
llama3.2,845,4,B,N/A
llama3.2,845,5,B,N/A
llama3.2,845,6,B,N/A
llama3.2,845,7,A,N/A
llama3.2,845,8,B,N/A
llama3.2,846,1,B,N/A
llama3.2,846,2,B,N/A
llama3.2,846,3,A,N/A
llama3.2,846,4,B,N/A
llama3.2,846,5,B,N/A
llama3.2,846,6,B,N/A
llama3.2,846,7,A,N/A
llama3.2,846,8,B,N/A
llama3.2,847,1,B,N/A
llama3.2,847,2,B,N/A
llama3.2,847,3,A,N/A
llama3.2,847,4,B,N/A
llama3.2,847,5,B,N/A
llama3.2,847,6,B,N/A
llama3.2,847,7,B,N/A
llama3.2,847,8,B,N/A
llama3.2,848,1,B,N/A
llama3.2,848,2,B,N/A
llama3.2,848,3,A,N/A
llama3.2,848,4,B,N/A
llama3.2,848,5,B,N/A
llama3.2,848,6,B,N/A
llama3.2,848,7,C,N/A
llama3.2,848,8,B,N/A
llama3.2,849,1,B,N/A
llama3.2,849,2,B,N/A
llama3.2,849,3,A,N/A
llama3.2,849,4,B,N/A
llama3.2,849,5,B,N/A
llama3.2,849,6,B,N/A
llama3.2,849,7,B,N/A
llama3.2,849,8,B,N/A
llama3.2,850,1,B,N/A
llama3.2,850,2,B,N/A
llama3.2,850,3,A,N/A
llama3.2,850,4,A,N/A
llama3.2,850,5,B,N/A
llama3.2,850,6,B,N/A
llama3.2,850,7,C,N/A
llama3.2,850,8,C,N/A
llama3.2,851,1,B,N/A
llama3.2,851,2,B,N/A
llama3.2,851,3,A,N/A
llama3.2,851,4,B,N/A
llama3.2,851,5,B,N/A
llama3.2,851,6,B,N/A
llama3.2,851,7,A,N/A
llama3.2,851,8,A,N/A
llama3.2,852,1,B,N/A
llama3.2,852,2,B,N/A
llama3.2,852,3,A,N/A
llama3.2,852,4,C,N/A
llama3.2,852,5,B,N/A
llama3.2,852,6,C,N/A
llama3.2,852,7,C,N/A
llama3.2,852,8,C,N/A
llama3.2,853,1,B,N/A
llama3.2,853,2,B,N/A
llama3.2,853,3,A,N/A
llama3.2,853,4,B,N/A
llama3.2,853,5,B,N/A
llama3.2,853,6,B,N/A
llama3.2,853,7,B,N/A
llama3.2,853,8,B,N/A
llama3.2,854,1,B,N/A
llama3.2,854,2,B,N/A
llama3.2,854,3,A,N/A
llama3.2,854,4,B,N/A
llama3.2,854,5,B,N/A
llama3.2,854,6,C,N/A
llama3.2,854,7,C,N/A
llama3.2,854,8,C,N/A
llama3.2,855,1,B,N/A
llama3.2,855,2,B,N/A
llama3.2,855,3,B,N/A
llama3.2,855,4,B,N/A
llama3.2,855,5,A,N/A
llama3.2,855,6,B,N/A
llama3.2,855,7,C,N/A
llama3.2,855,8,B,N/A
llama3.2,856,1,B,N/A
llama3.2,856,2,B,N/A
llama3.2,856,3,A,N/A
llama3.2,856,4,B,N/A
llama3.2,856,5,B,N/A
llama3.2,856,6,B,N/A
llama3.2,856,7,A,N/A
llama3.2,856,8,C,N/A
llama3.2,857,1,B,N/A
llama3.2,857,2,B,N/A
llama3.2,857,3,A,N/A
llama3.2,857,4,B,N/A
llama3.2,857,5,B,N/A
llama3.2,857,6,B,N/A
llama3.2,857,7,A,N/A
llama3.2,857,8,C,N/A
llama3.2,858,1,B,N/A
llama3.2,858,2,B,N/A
llama3.2,858,3,A,N/A
llama3.2,858,4,A,N/A
llama3.2,858,5,B,N/A
llama3.2,858,6,B,N/A
llama3.2,858,7,A,N/A
llama3.2,858,8,C,N/A
llama3.2,859,1,B,N/A
llama3.2,859,2,B,N/A
llama3.2,859,3,A,N/A
llama3.2,859,4,B,N/A
llama3.2,859,5,B,N/A
llama3.2,859,6,B,N/A
llama3.2,859,7,B,N/A
llama3.2,859,8,B,N/A
llama3.2,860,1,B,N/A
llama3.2,860,2,B,N/A
llama3.2,860,3,A,N/A
llama3.2,860,4,B,N/A
llama3.2,860,5,B,N/A
llama3.2,860,6,B,N/A
llama3.2,860,7,A,N/A
llama3.2,860,8,B,N/A
llama3.2,861,1,B,N/A
llama3.2,861,2,B,N/A
llama3.2,861,3,A,N/A
llama3.2,861,4,B,N/A
llama3.2,861,5,B,N/A
llama3.2,861,6,B,N/A
llama3.2,861,7,A,N/A
llama3.2,861,8,B,N/A
llama3.2,862,1,B,N/A
llama3.2,862,2,B,N/A
llama3.2,862,3,A,N/A
llama3.2,862,4,A,N/A
llama3.2,862,5,B,N/A
llama3.2,862,6,B,N/A
llama3.2,862,7,A,N/A
llama3.2,862,8,B,N/A
llama3.2,863,1,B,N/A
llama3.2,863,2,B,N/A
llama3.2,863,3,A,N/A
llama3.2,863,4,B,N/A
llama3.2,863,5,B,N/A
llama3.2,863,6,B,N/A
llama3.2,863,7,A,N/A
llama3.2,863,8,B,N/A
llama3.2,864,1,B,N/A
llama3.2,864,2,B,N/A
llama3.2,864,3,A,N/A
llama3.2,864,4,B,N/A
llama3.2,864,5,B,N/A
llama3.2,864,6,C,N/A
llama3.2,864,7,A,N/A
llama3.2,864,8,C,N/A
llama3.2,865,1,B,N/A
llama3.2,865,2,B,N/A
llama3.2,865,3,A,N/A
llama3.2,865,4,B,N/A
llama3.2,865,5,A,N/A
llama3.2,865,6,B,N/A
llama3.2,865,7,A,N/A
llama3.2,865,8,B,N/A
llama3.2,866,1,B,N/A
llama3.2,866,2,B,N/A
llama3.2,866,3,C,N/A
llama3.2,866,4,C,N/A
llama3.2,866,5,C,N/A
llama3.2,866,6,C,N/A
llama3.2,866,7,B,N/A
llama3.2,866,8,C,N/A
llama3.2,867,1,B,N/A
llama3.2,867,2,B,N/A
llama3.2,867,3,A,N/A
llama3.2,867,4,B,N/A
llama3.2,867,5,B,N/A
llama3.2,867,6,B,N/A
llama3.2,867,7,B,N/A
llama3.2,867,8,B,N/A
llama3.2,868,1,B,N/A
llama3.2,868,2,B,N/A
llama3.2,868,3,A,N/A
llama3.2,868,4,B,N/A
llama3.2,868,5,B,N/A
llama3.2,868,6,B,N/A
llama3.2,868,7,A,N/A
llama3.2,868,8,C,N/A
llama3.2,869,1,B,N/A
llama3.2,869,2,B,N/A
llama3.2,869,3,A,N/A
llama3.2,869,4,B,N/A
llama3.2,869,5,C,N/A
llama3.2,869,6,C,N/A
llama3.2,869,7,A,N/A
llama3.2,869,8,B,N/A
llama3.2,870,1,B,N/A
llama3.2,870,2,B,N/A
llama3.2,870,3,A,N/A
llama3.2,870,4,B,N/A
llama3.2,870,5,B,N/A
llama3.2,870,6,B,N/A
llama3.2,870,7,B,N/A
llama3.2,870,8,B,N/A
llama3.2,871,1,B,N/A
llama3.2,871,2,B,N/A
llama3.2,871,3,A,N/A
llama3.2,871,4,B,N/A
llama3.2,871,5,B,N/A
llama3.2,871,6,B,N/A
llama3.2,871,7,B,N/A
llama3.2,871,8,B,N/A
llama3.2,872,1,B,N/A
llama3.2,872,2,B,N/A
llama3.2,872,3,A,N/A
llama3.2,872,4,B,N/A
llama3.2,872,5,B,N/A
llama3.2,872,6,C,N/A
llama3.2,872,7,C,N/A
